meeting_id,host_id,department_id,meeting_date,start_time,scheduled_duration_min,actual_duration_min,meeting_type,total_invited,total_joined,recording_enabled,chat_messages_count,reactions_count,screen_shares_count
ZM-69687908,HOST-0119,DEPT-008,2024-02-14,2024-02-14 15:15:00,45,36,Internal,9,6,True,8,8,1
ZM-94463186,HOST-0092,DEPT-003,2024-07-03,2024-07-03 13:00:00,60,81,Webinar,68,40,True,56,22,2
ZM-51498614,HOST-0048,DEPT-006,2023-07-19,2023-07-19 14:00:00,15,14,Internal,22,14,False,43,7,1
ZM-63418120,HOST-0136,DEPT-011,2024-05-21,2024-05-21 12:45:00,30,33,External,11,8,False,4,10,0
ZM-13595556,HOST-0048,DEPT-010,2023-12-19,2023-12-19 13:30:00,30,29,External,12,9,False,0,7,3
ZM-69417375,HOST-0059,DEPT-012,2024-06-18,2024-06-18 13:45:00,60,60,External,5,4,False,5,1,2
ZM-14665196,HOST-0121,DEPT-007,2023-02-20,2023-02-20 15:00:00,90,104,Internal,19,15,False,31,10,1
ZM-31259406,HOST-0052,DEPT-007,2023-05-08,2023-05-08 16:15:00,30,27,Internal,20,16,False,9,0,2
ZM-99418620,HOST-0112,DEPT-012,2023-09-22,2023-09-22 15:15:00,90,95,Webinar,216,100,False,103,129,5
ZM-30503941,HOST-0037,DEPT-003,2024-06-04,2024-06-04 11:30:00,60,50,Training,19,14,False,0,26,3
ZM-99255332,HOST-0048,DEPT-003,2023-12-29,2023-12-29 08:45:00,45,38,External,4,3,False,1,3,2
ZM-62292747,HOST-0063,DEPT-011,2023-09-08,2023-09-08 08:30:00,60,63,Webinar,253,127,True,50,0,2
ZM-52312851,HOST-0059,DEPT-009,2023-05-05,2023-05-05 10:00:00,120,128,Training,14,12,False,23,5,2
ZM-99116571,HOST-0103,DEPT-004,2024-04-29,2024-04-29 11:45:00,60,58,External,2,2,False,2,2,3
ZM-19031885,HOST-0095,DEPT-002,2023-10-02,2023-10-02 08:30:00,15,16,Internal,13,9,False,11,7,2
ZM-89513946,HOST-0055,DEPT-010,2024-05-23,2024-05-23 07:15:00,45,46,Internal,3,2,False,3,2,2
ZM-97513847,HOST-0128,DEPT-002,2024-11-08,2024-11-08 11:30:00,15,15,Internal,5,4,False,4,3,1
ZM-64161372,HOST-0119,DEPT-009,2024-04-09,2024-04-09 16:15:00,45,61,External,3,3,False,5,4,2
ZM-34880515,HOST-0034,DEPT-008,2024-11-22,2024-11-22 15:30:00,30,30,External,11,10,False,9,0,2
ZM-95550709,HOST-0054,DEPT-011,2024-12-16,2024-12-16 10:45:00,60,58,External,7,6,False,7,5,0
ZM-54945647,HOST-0047,DEPT-004,2023-02-16,2023-02-16 09:00:00,30,29,Internal,14,12,False,0,1,2
ZM-85569997,HOST-0117,DEPT-005,2023-02-21,2023-02-21 15:45:00,15,19,Internal,12,12,False,8,15,0
ZM-89602636,HOST-0116,DEPT-005,2024-03-05,2024-03-05 14:30:00,90,95,Training,37,31,True,24,19,1
ZM-57379304,HOST-0081,DEPT-012,2023-02-08,2023-02-08 17:45:00,90,87,Internal,22,9,False,14,10,5
ZM-58062483,HOST-0036,DEPT-010,2023-08-17,2023-08-17 11:00:00,45,52,External,7,5,True,3,4,3
ZM-31622781,HOST-0119,DEPT-007,2024-03-12,2024-03-12 14:30:00,45,45,External,10,8,False,3,1,1
ZM-47808190,HOST-0106,DEPT-011,2023-11-02,2023-11-02 11:30:00,45,42,Internal,26,20,True,46,15,0
ZM-26282257,HOST-0102,DEPT-010,2024-08-26,2024-08-26 12:30:00,90,90,Training,47,37,True,15,23,4
ZM-80574974,HOST-0144,DEPT-003,2024-08-30,2024-08-30 16:45:00,45,36,Internal,7,4,False,3,8,0
ZM-81562020,HOST-0134,DEPT-010,2023-10-04,2023-10-04 08:45:00,60,60,Training,18,16,True,25,11,3
ZM-50447664,HOST-0133,DEPT-006,2024-10-07,2024-10-07 12:30:00,60,48,Internal,18,14,True,10,9,1
ZM-50503050,HOST-0072,DEPT-010,2023-11-08,2023-11-08 17:15:00,60,65,Internal,21,15,True,19,9,4
ZM-25408026,HOST-0053,DEPT-012,2023-12-08,2023-12-08 13:45:00,180,147,Training,22,18,True,30,6,0
ZM-67746387,HOST-0021,DEPT-010,2023-09-25,2023-09-25 12:30:00,60,55,External,8,7,False,7,5,2
ZM-37474847,HOST-0076,DEPT-003,2024-02-22,2024-02-22 09:00:00,30,36,Internal,30,23,True,39,10,3
ZM-24466179,HOST-0005,DEPT-005,2024-08-16,2024-08-16 13:00:00,60,46,Internal,4,3,False,0,1,3
ZM-28907022,HOST-0146,DEPT-005,2024-08-19,2024-08-19 09:00:00,15,14,Internal,23,16,True,5,11,1
ZM-15038516,HOST-0078,DEPT-004,2023-03-01,2023-03-01 14:00:00,60,62,Webinar,133,101,True,136,98,3
ZM-70190702,HOST-0087,DEPT-012,2023-06-13,2023-06-13 10:15:00,90,85,Training,43,41,True,37,22,2
ZM-63857905,HOST-0147,DEPT-002,2023-01-11,2023-01-11 14:45:00,30,33,Internal,17,13,False,29,12,1
ZM-11436957,HOST-0113,DEPT-007,2024-09-16,2024-09-16 13:30:00,90,77,Internal,10,8,True,8,4,3
ZM-33225244,HOST-0060,DEPT-012,2023-09-22,2023-09-22 13:15:00,45,46,External,2,2,False,4,2,6
ZM-12199227,HOST-0024,DEPT-008,2024-11-08,2024-11-08 12:00:00,30,35,External,7,7,True,12,3,0
ZM-83345228,HOST-0119,DEPT-012,2024-05-02,2024-05-02 13:45:00,120,106,Webinar,104,46,True,0,0,2
ZM-61850636,HOST-0093,DEPT-011,2024-07-03,2024-07-03 09:45:00,60,58,Internal,23,19,True,34,16,1
ZM-15382566,HOST-0150,DEPT-012,2024-02-08,2024-02-08 16:15:00,90,88,Internal,10,8,True,0,6,0
ZM-35005684,HOST-0026,DEPT-003,2023-05-03,2023-05-03 14:00:00,90,97,Internal,10,6,False,0,0,1
ZM-16710432,HOST-0019,DEPT-008,2023-10-26,2023-10-26 17:15:00,60,66,Training,32,22,True,60,30,0
ZM-52726795,HOST-0029,DEPT-008,2023-06-29,2023-06-29 15:45:00,30,25,Internal,26,19,False,31,5,2
ZM-48824005,HOST-0039,DEPT-003,2023-06-30,2023-06-30 12:45:00,60,54,Internal,30,18,False,49,5,2
ZM-36239836,HOST-0052,DEPT-005,2024-03-29,2024-03-29 12:45:00,15,15,Internal,19,10,False,1,12,2
ZM-11385716,HOST-0096,DEPT-010,2024-06-03,2024-06-03 12:15:00,60,53,External,12,11,False,6,8,2
ZM-98306222,HOST-0054,DEPT-003,2024-09-04,2024-09-04 15:15:00,120,109,Training,27,25,True,67,0,2
ZM-58142922,HOST-0146,DEPT-003,2023-03-24,2023-03-24 16:15:00,60,58,Internal,3,2,True,1,0,3
ZM-19574538,HOST-0083,DEPT-007,2023-06-05,2023-06-05 13:30:00,90,87,Internal,27,18,False,3,11,3
ZM-30692256,HOST-0105,DEPT-003,2023-10-31,2023-10-31 13:45:00,120,121,Webinar,88,42,True,26,35,0
ZM-23032010,HOST-0050,DEPT-004,2023-08-17,2023-08-17 17:00:00,60,59,External,2,2,True,5,2,0
ZM-96216933,HOST-0022,DEPT-003,2023-04-07,2023-04-07 12:00:00,90,93,Training,33,26,False,0,8,0
ZM-49990742,HOST-0003,DEPT-002,2024-06-27,2024-06-27 12:00:00,90,85,Webinar,249,128,True,180,134,3
ZM-62112332,HOST-0046,DEPT-010,2024-05-24,2024-05-24 14:30:00,180,160,Training,34,27,False,16,6,3
ZM-25938617,HOST-0112,DEPT-012,2023-10-31,2023-10-31 09:15:00,30,25,Internal,25,24,True,10,16,3
ZM-18585082,HOST-0012,DEPT-005,2024-06-28,2024-06-28 14:00:00,30,31,Internal,5,3,False,1,2,4
ZM-89733579,HOST-0072,DEPT-010,2024-10-29,2024-10-29 16:15:00,30,36,External,3,2,False,2,2,4
ZM-32560859,HOST-0001,DEPT-001,2023-07-21,2023-07-21 14:15:00,30,27,Internal,30,22,True,35,18,4
ZM-81062939,HOST-0061,DEPT-009,2024-12-06,2024-12-06 13:15:00,30,32,External,12,10,False,0,11,3
ZM-68008304,HOST-0042,DEPT-008,2023-09-07,2023-09-07 12:45:00,60,65,Webinar,394,271,False,314,0,1
ZM-21180576,HOST-0130,DEPT-006,2024-10-08,2024-10-08 15:15:00,60,70,External,8,6,True,8,0,1
ZM-19983865,HOST-0049,DEPT-003,2023-07-25,2023-07-25 17:15:00,30,29,External,7,5,False,10,2,0
ZM-53669997,HOST-0006,DEPT-007,2024-05-08,2024-05-08 14:00:00,180,149,Training,12,9,True,15,1,3
ZM-82239506,HOST-0134,DEPT-002,2023-09-11,2023-09-11 15:45:00,60,53,Training,17,13,True,2,10,5
ZM-81570396,HOST-0064,DEPT-009,2023-12-25,2023-12-25 14:15:00,60,75,External,12,11,False,14,6,0
ZM-63586934,HOST-0137,DEPT-007,2024-09-18,2024-09-18 13:45:00,90,85,Webinar,154,81,True,40,81,0
ZM-39999769,HOST-0070,DEPT-011,2023-01-10,2023-01-10 12:15:00,60,51,Internal,21,16,False,15,8,3
ZM-65298473,HOST-0109,DEPT-010,2023-11-08,2023-11-08 14:45:00,60,61,Training,11,8,True,2,3,1
ZM-44213454,HOST-0144,DEPT-006,2024-08-07,2024-08-07 14:30:00,45,42,External,3,3,True,3,1,1
ZM-65157243,HOST-0119,DEPT-004,2024-10-07,2024-10-07 17:00:00,45,48,Internal,15,14,True,11,17,3
ZM-91192063,HOST-0043,DEPT-011,2024-02-08,2024-02-08 12:15:00,30,31,External,3,3,False,0,2,3
ZM-63245195,HOST-0103,DEPT-005,2023-01-19,2023-01-19 11:30:00,60,65,External,10,9,False,14,7,0
ZM-99352149,HOST-0011,DEPT-006,2024-11-13,2024-11-13 16:15:00,90,84,Internal,22,14,True,8,14,0
ZM-56658509,HOST-0107,DEPT-004,2024-04-02,2024-04-02 11:00:00,45,47,Internal,24,18,False,11,18,1
ZM-90052851,HOST-0092,DEPT-011,2024-01-02,2024-01-02 12:00:00,60,56,Internal,20,15,False,32,18,0
ZM-49485474,HOST-0111,DEPT-008,2024-05-29,2024-05-29 08:45:00,45,58,External,4,3,False,1,3,3
ZM-67408518,HOST-0096,DEPT-012,2023-08-25,2023-08-25 11:30:00,45,46,Internal,11,9,False,18,11,2
ZM-66631756,HOST-0144,DEPT-007,2024-01-19,2024-01-19 10:15:00,60,59,Webinar,109,63,True,35,55,0
ZM-67105644,HOST-0046,DEPT-003,2023-07-05,2023-07-05 18:00:00,60,50,Training,31,27,False,77,8,1
ZM-44711361,HOST-0128,DEPT-005,2023-11-07,2023-11-07 14:15:00,90,84,Internal,22,21,False,12,14,3
ZM-51948384,HOST-0002,DEPT-008,2023-12-08,2023-12-08 13:15:00,120,93,Webinar,102,68,False,147,41,1
ZM-62933653,HOST-0033,DEPT-011,2023-04-04,2023-04-04 11:15:00,15,19,Internal,23,15,False,30,7,1
ZM-43068667,HOST-0089,DEPT-009,2024-11-22,2024-11-22 16:30:00,45,47,Internal,8,7,True,16,8,5
ZM-51960195,HOST-0026,DEPT-007,2024-05-29,2024-05-29 14:00:00,45,36,Internal,4,3,True,3,2,2
ZM-22448176,HOST-0067,DEPT-008,2023-10-03,2023-10-03 12:30:00,60,58,Internal,23,18,False,43,5,5
ZM-49701147,HOST-0029,DEPT-008,2024-12-20,2024-12-20 17:15:00,90,80,Internal,4,3,True,2,4,1
ZM-39229029,HOST-0108,DEPT-002,2024-12-05,2024-12-05 10:15:00,90,88,Training,37,35,False,21,0,1
ZM-84734631,HOST-0018,DEPT-006,2024-05-06,2024-05-06 15:45:00,120,118,Webinar,144,80,True,58,49,2
ZM-53850908,HOST-0055,DEPT-006,2024-05-09,2024-05-09 07:00:00,60,69,External,10,8,True,8,1,3
ZM-61206200,HOST-0128,DEPT-002,2024-03-29,2024-03-29 15:00:00,60,56,External,6,5,True,7,8,3
ZM-60475340,HOST-0111,DEPT-005,2023-02-23,2023-02-23 07:00:00,60,69,Training,13,10,True,9,0,2
ZM-41400578,HOST-0088,DEPT-003,2023-03-29,2023-03-29 13:30:00,90,73,Internal,8,5,False,4,1,2
ZM-93114754,HOST-0118,DEPT-010,2024-01-15,2024-01-15 12:30:00,60,49,Internal,27,12,True,10,7,0
ZM-29254771,HOST-0019,DEPT-008,2024-04-18,2024-04-18 09:15:00,60,47,External,6,5,False,4,3,0
ZM-72024978,HOST-0004,DEPT-006,2024-06-25,2024-06-25 12:30:00,90,73,Webinar,465,291,False,295,238,0
ZM-31458188,HOST-0134,DEPT-007,2023-04-18,2023-04-18 08:15:00,60,63,Training,43,39,True,0,19,2
ZM-42985575,HOST-0126,DEPT-009,2023-12-11,2023-12-11 09:00:00,90,85,Internal,26,21,False,0,25,0
ZM-32404154,HOST-0027,DEPT-008,2024-01-15,2024-01-15 14:15:00,45,53,Internal,10,9,False,13,2,0
ZM-82271017,HOST-0006,DEPT-012,2023-01-13,2023-01-13 11:15:00,45,38,Internal,24,14,False,27,15,3
ZM-20713289,HOST-0003,DEPT-004,2023-05-09,2023-05-09 13:30:00,180,166,Training,17,16,True,18,18,0
ZM-81808026,HOST-0026,DEPT-009,2023-02-13,2023-02-13 12:00:00,45,40,External,4,3,True,7,2,3
ZM-81260169,HOST-0128,DEPT-004,2024-02-16,2024-02-16 14:45:00,30,32,Internal,21,15,True,17,16,2
ZM-54810387,HOST-0140,DEPT-006,2023-04-03,2023-04-03 11:45:00,120,114,Training,25,23,True,32,4,3
ZM-86249067,HOST-0048,DEPT-006,2023-04-14,2023-04-14 17:00:00,60,58,Internal,24,21,False,35,21,2
ZM-31261155,HOST-0140,DEPT-010,2024-01-23,2024-01-23 07:30:00,60,70,Internal,10,7,True,15,3,3
ZM-65325710,HOST-0020,DEPT-001,2024-09-30,2024-09-30 12:30:00,180,203,Training,44,37,True,64,0,1
ZM-60104145,HOST-0032,DEPT-001,2023-01-02,2023-01-02 16:15:00,30,38,Internal,3,2,False,5,2,3
ZM-23750417,HOST-0068,DEPT-011,2023-10-05,2023-10-05 12:30:00,60,71,Internal,28,25,False,26,16,0
ZM-63973235,HOST-0067,DEPT-012,2024-11-06,2024-11-06 09:15:00,120,137,Webinar,138,48,True,42,18,4
ZM-46188108,HOST-0082,DEPT-006,2024-12-24,2024-12-24 15:45:00,30,34,Internal,7,4,False,6,2,2
ZM-67018138,HOST-0142,DEPT-009,2023-04-19,2023-04-19 12:00:00,180,198,Training,22,18,True,28,0,2
ZM-76225398,HOST-0053,DEPT-009,2024-10-29,2024-10-29 11:15:00,45,50,Internal,15,11,True,10,13,3
ZM-11131286,HOST-0004,DEPT-010,2023-07-17,2023-07-17 08:15:00,180,182,Training,44,39,True,49,19,2
ZM-45160491,HOST-0018,DEPT-011,2023-03-29,2023-03-29 14:45:00,120,146,Webinar,118,69,True,152,34,2
ZM-89398528,HOST-0070,DEPT-002,2023-06-13,2023-06-13 13:15:00,45,46,External,10,8,True,8,0,2
ZM-95133201,HOST-0037,DEPT-003,2024-07-11,2024-07-11 15:45:00,90,112,Webinar,127,74,True,57,0,3
ZM-33817750,HOST-0096,DEPT-002,2023-11-02,2023-11-02 09:30:00,90,77,Training,10,8,True,23,3,1
ZM-24479716,HOST-0137,DEPT-010,2023-07-17,2023-07-17 14:15:00,45,40,Internal,4,3,True,3,2,0
ZM-30326795,HOST-0009,DEPT-001,2023-08-31,2023-08-31 13:15:00,45,51,External,3,2,True,2,3,2
ZM-72390619,HOST-0122,DEPT-010,2023-03-03,2023-03-03 17:00:00,15,14,Internal,3,2,False,3,1,1
ZM-97825168,HOST-0116,DEPT-003,2024-01-25,2024-01-25 08:45:00,90,92,Internal,5,3,False,2,2,2
ZM-52441437,HOST-0072,DEPT-012,2023-04-25,2023-04-25 09:45:00,60,64,Internal,29,23,False,38,13,2
ZM-40277222,HOST-0078,DEPT-005,2023-05-15,2023-05-15 14:15:00,90,94,Training,15,13,True,13,5,3
ZM-21043725,HOST-0037,DEPT-012,2024-11-11,2024-11-11 14:45:00,60,53,Training,21,17,True,16,11,1
ZM-52386800,HOST-0025,DEPT-004,2024-04-26,2024-04-26 09:45:00,180,155,Training,48,43,True,0,78,2
ZM-56297922,HOST-0092,DEPT-010,2023-04-25,2023-04-25 17:00:00,60,64,Internal,13,10,False,21,4,2
ZM-82543688,HOST-0104,DEPT-012,2024-09-13,2024-09-13 14:30:00,90,87,Internal,18,10,False,7,11,1
ZM-38708354,HOST-0119,DEPT-007,2023-01-10,2023-01-10 17:15:00,120,115,Training,38,34,True,48,0,3
ZM-75860061,HOST-0075,DEPT-010,2023-03-29,2023-03-29 11:00:00,90,99,Webinar,75,29,False,50,18,0
ZM-37058295,HOST-0101,DEPT-010,2024-10-02,2024-10-02 10:30:00,90,102,Training,44,32,True,28,34,0
ZM-25739492,HOST-0058,DEPT-010,2023-11-23,2023-11-23 13:15:00,120,134,Training,19,16,False,15,14,2
ZM-75990558,HOST-0038,DEPT-001,2023-01-02,2023-01-02 07:00:00,30,30,Internal,20,15,False,7,8,1
ZM-42114637,HOST-0029,DEPT-010,2024-06-12,2024-06-12 17:00:00,90,111,Internal,6,4,False,8,5,2
ZM-22394373,HOST-0099,DEPT-010,2024-10-04,2024-10-04 15:15:00,60,62,Webinar,283,139,False,98,0,0
ZM-92916480,HOST-0012,DEPT-007,2023-12-11,2023-12-11 15:00:00,45,43,Internal,30,26,True,7,4,2
ZM-16799765,HOST-0006,DEPT-010,2024-08-26,2024-08-26 14:00:00,120,118,Webinar,99,63,True,49,6,0
ZM-21430379,HOST-0082,DEPT-002,2024-07-22,2024-07-22 12:30:00,60,67,External,7,4,False,5,4,2
ZM-35382259,HOST-0067,DEPT-011,2023-07-28,2023-07-28 15:00:00,45,45,Internal,17,11,False,3,18,1
ZM-46686837,HOST-0104,DEPT-007,2023-02-24,2023-02-24 08:15:00,15,14,Internal,11,10,False,3,9,0
ZM-22294633,HOST-0130,DEPT-003,2024-10-30,2024-10-30 13:00:00,90,72,Training,19,16,False,30,7,3
ZM-76690193,HOST-0068,DEPT-012,2024-04-23,2024-04-23 14:15:00,30,31,Internal,16,10,True,30,9,7
ZM-49548494,HOST-0023,DEPT-003,2023-05-23,2023-05-23 08:45:00,60,59,External,3,2,True,1,0,4
ZM-99329766,HOST-0102,DEPT-002,2023-06-27,2023-06-27 08:30:00,90,88,Training,37,31,True,35,24,2
ZM-21632103,HOST-0008,DEPT-002,2023-06-29,2023-06-29 14:00:00,30,32,External,7,6,False,8,4,5
ZM-11547308,HOST-0128,DEPT-012,2023-11-29,2023-11-29 13:30:00,30,24,Internal,15,11,True,0,5,3
ZM-69029762,HOST-0108,DEPT-004,2023-01-26,2023-01-26 07:30:00,60,54,Training,41,33,True,23,0,5
ZM-29985122,HOST-0067,DEPT-004,2024-03-07,2024-03-07 16:45:00,15,14,Internal,20,18,True,49,11,0
ZM-71585442,HOST-0047,DEPT-007,2023-01-04,2023-01-04 14:30:00,90,79,Internal,25,21,True,30,0,2
ZM-93403051,HOST-0114,DEPT-007,2024-03-28,2024-03-28 17:30:00,120,109,Training,40,33,True,34,20,2
ZM-12019270,HOST-0010,DEPT-007,2024-06-06,2024-06-06 13:15:00,120,99,Training,18,15,True,18,24,2
ZM-66274290,HOST-0097,DEPT-009,2023-04-24,2023-04-24 08:30:00,30,26,Internal,28,17,True,0,0,0
ZM-44464147,HOST-0148,DEPT-003,2024-02-14,2024-02-14 10:00:00,45,48,Internal,6,4,True,3,0,2
ZM-29696682,HOST-0119,DEPT-004,2024-11-15,2024-11-15 12:30:00,60,49,Internal,10,7,False,15,3,5
ZM-33994116,HOST-0017,DEPT-009,2024-08-23,2024-08-23 14:30:00,60,32,Internal,30,20,True,23,2,2
ZM-22228312,HOST-0042,DEPT-006,2023-10-13,2023-10-13 11:15:00,15,16,Internal,30,28,False,34,33,2
ZM-66892740,HOST-0002,DEPT-004,2023-04-13,2023-04-13 11:15:00,90,60,Internal,4,4,False,7,3,1
ZM-91119963,HOST-0013,DEPT-002,2023-10-10,2023-10-10 07:15:00,15,13,Internal,12,10,False,7,8,2
ZM-23274325,HOST-0120,DEPT-011,2023-02-16,2023-02-16 13:15:00,60,70,External,7,6,False,5,0,2
ZM-23223422,HOST-0149,DEPT-011,2024-04-22,2024-04-22 13:30:00,90,86,Internal,3,2,True,2,2,2
ZM-32232961,HOST-0031,DEPT-001,2023-06-20,2023-06-20 15:00:00,90,63,Internal,18,13,False,22,13,2
ZM-65767703,HOST-0028,DEPT-007,2023-04-24,2023-04-24 14:15:00,90,69,Internal,7,6,False,3,7,1
ZM-43730822,HOST-0124,DEPT-008,2024-07-02,2024-07-02 07:45:00,60,43,Webinar,499,285,False,0,237,1
ZM-83421108,HOST-0004,DEPT-011,2024-07-16,2024-07-16 13:45:00,45,45,External,10,9,True,11,5,5
ZM-28113144,HOST-0055,DEPT-007,2023-06-16,2023-06-16 13:45:00,60,58,Training,45,39,True,16,37,0
ZM-69389198,HOST-0092,DEPT-002,2023-05-02,2023-05-02 17:30:00,30,33,Internal,25,19,False,0,16,3
ZM-64569208,HOST-0077,DEPT-003,2023-01-05,2023-01-05 13:00:00,60,66,Internal,29,21,False,5,0,2
ZM-25100330,HOST-0138,DEPT-004,2023-10-23,2023-10-23 11:00:00,60,57,External,5,4,False,5,4,3
ZM-20011871,HOST-0004,DEPT-006,2023-02-17,2023-02-17 14:45:00,90,114,Training,33,31,True,34,0,4
ZM-42892474,HOST-0060,DEPT-011,2023-12-04,2023-12-04 13:00:00,90,89,Training,15,13,False,14,16,4
ZM-66453468,HOST-0067,DEPT-003,2024-08-22,2024-08-22 16:15:00,60,63,Internal,20,14,False,6,18,2
ZM-20248868,HOST-0115,DEPT-008,2023-04-11,2023-04-11 12:30:00,30,29,Internal,27,17,False,12,6,3
ZM-95831138,HOST-0012,DEPT-011,2024-04-17,2024-04-17 09:30:00,60,61,Webinar,452,301,True,86,348,2
ZM-72085897,HOST-0120,DEPT-003,2023-03-08,2023-03-08 08:00:00,60,53,Internal,17,14,False,35,2,2
ZM-97555419,HOST-0124,DEPT-009,2023-08-24,2023-08-24 08:45:00,180,175,Training,30,25,True,20,22,3
ZM-19783931,HOST-0078,DEPT-009,2024-12-23,2024-12-23 11:45:00,90,91,Webinar,75,44,True,59,20,4
ZM-64066476,HOST-0038,DEPT-008,2024-06-12,2024-06-12 13:30:00,45,52,Internal,7,5,False,12,4,1
ZM-19072822,HOST-0053,DEPT-006,2024-07-15,2024-07-15 15:45:00,60,64,Internal,25,21,False,39,14,4
ZM-73778047,HOST-0014,DEPT-007,2024-12-11,2024-12-11 16:45:00,60,63,Training,47,36,False,27,8,1
ZM-44857450,HOST-0002,DEPT-006,2024-12-04,2024-12-04 17:15:00,120,91,Webinar,292,172,True,261,228,3
ZM-70313693,HOST-0110,DEPT-005,2024-11-29,2024-11-29 07:45:00,120,119,Webinar,306,131,True,4,12,1
ZM-20331334,HOST-0008,DEPT-004,2023-05-31,2023-05-31 15:15:00,60,52,Webinar,490,178,True,285,10,1
ZM-33630872,HOST-0045,DEPT-011,2023-04-19,2023-04-19 15:45:00,15,17,Internal,22,12,True,21,12,1
ZM-92783895,HOST-0140,DEPT-006,2023-10-02,2023-10-02 13:15:00,90,92,Internal,4,2,True,5,3,0
ZM-88452159,HOST-0046,DEPT-003,2023-07-04,2023-07-04 17:00:00,60,86,Internal,6,4,False,12,3,3
ZM-20392769,HOST-0016,DEPT-007,2023-03-15,2023-03-15 16:00:00,60,68,Internal,9,7,False,6,8,1
ZM-55960627,HOST-0003,DEPT-001,2023-08-02,2023-08-02 12:30:00,30,26,Internal,15,12,False,0,2,3
ZM-69539153,HOST-0111,DEPT-004,2023-01-06,2023-01-06 16:00:00,90,79,Training,35,30,True,8,44,3
ZM-92241666,HOST-0141,DEPT-006,2024-09-10,2024-09-10 14:15:00,30,30,Internal,27,18,True,1,11,4
ZM-62025032,HOST-0057,DEPT-006,2023-11-02,2023-11-02 13:00:00,60,70,External,4,4,False,1,0,3
ZM-70883480,HOST-0043,DEPT-009,2024-05-15,2024-05-15 12:00:00,45,38,External,9,6,True,6,0,1
ZM-76459478,HOST-0094,DEPT-007,2023-01-23,2023-01-23 08:00:00,60,58,Webinar,390,210,True,70,274,0
ZM-32267251,HOST-0048,DEPT-002,2023-11-03,2023-11-03 16:00:00,90,82,Training,47,38,True,46,59,1
ZM-10880540,HOST-0043,DEPT-004,2023-06-07,2023-06-07 12:30:00,45,49,Internal,30,24,True,23,19,1
ZM-54098683,HOST-0009,DEPT-004,2024-05-31,2024-05-31 10:15:00,120,116,Training,22,18,True,28,5,2
ZM-27751999,HOST-0002,DEPT-009,2024-07-31,2024-07-31 11:00:00,90,120,Internal,7,6,False,0,4,1
ZM-17721842,HOST-0114,DEPT-006,2024-02-07,2024-02-07 17:15:00,90,106,Webinar,78,36,True,50,27,1
ZM-51471936,HOST-0096,DEPT-005,2023-01-16,2023-01-16 09:30:00,60,60,Internal,23,19,False,26,0,2
ZM-88645798,HOST-0034,DEPT-003,2024-12-20,2024-12-20 14:15:00,30,34,Internal,16,13,False,19,4,1
ZM-63504799,HOST-0065,DEPT-007,2023-05-26,2023-05-26 16:45:00,15,18,Internal,6,3,True,5,4,2
ZM-81544236,HOST-0069,DEPT-006,2023-10-04,2023-10-04 08:30:00,60,65,Training,24,23,False,35,4,1
ZM-28733307,HOST-0026,DEPT-010,2023-11-03,2023-11-03 07:45:00,30,33,External,9,8,False,6,8,3
ZM-60245981,HOST-0065,DEPT-003,2023-04-06,2023-04-06 11:30:00,90,70,Internal,25,17,False,40,3,0
ZM-50602354,HOST-0139,DEPT-008,2024-10-11,2024-10-11 18:15:00,60,52,Internal,9,8,False,2,0,0
ZM-22787594,HOST-0092,DEPT-010,2023-06-19,2023-06-19 12:45:00,120,98,Training,27,24,True,46,18,0
ZM-80771894,HOST-0136,DEPT-004,2024-07-08,2024-07-08 14:45:00,60,48,Webinar,413,234,True,62,90,1
ZM-63405043,HOST-0124,DEPT-003,2023-06-22,2023-06-22 12:30:00,45,43,External,3,3,False,4,1,1
ZM-11157338,HOST-0028,DEPT-009,2024-02-20,2024-02-20 11:45:00,30,29,Internal,8,5,False,5,4,0
ZM-22165450,HOST-0044,DEPT-003,2023-03-31,2023-03-31 08:00:00,45,41,Internal,22,16,True,13,1,3
ZM-65017100,HOST-0103,DEPT-001,2023-02-23,2023-02-23 12:45:00,90,108,Internal,9,7,False,14,4,2
ZM-92479912,HOST-0020,DEPT-001,2023-03-28,2023-03-28 12:15:00,60,62,External,4,4,True,8,6,5
ZM-10776989,HOST-0012,DEPT-007,2024-06-25,2024-06-25 14:45:00,90,108,Training,12,10,True,17,12,3
ZM-17367600,HOST-0122,DEPT-007,2024-02-05,2024-02-05 13:00:00,120,124,Training,10,9,True,6,4,2
ZM-67124503,HOST-0038,DEPT-004,2023-04-28,2023-04-28 16:30:00,30,33,External,6,4,False,0,1,5
ZM-62222696,HOST-0090,DEPT-005,2023-07-21,2023-07-21 15:30:00,180,193,Training,40,37,True,95,7,2
ZM-43689704,HOST-0075,DEPT-003,2023-02-16,2023-02-16 13:00:00,45,38,External,9,7,False,13,1,2
ZM-76359158,HOST-0145,DEPT-004,2023-07-07,2023-07-07 11:45:00,15,16,Internal,12,8,True,9,8,2
ZM-67498960,HOST-0086,DEPT-004,2024-08-09,2024-08-09 14:00:00,45,41,Internal,8,5,False,9,0,1
ZM-28363062,HOST-0108,DEPT-009,2024-12-05,2024-12-05 11:00:00,45,49,External,12,11,False,34,8,1
ZM-93996332,HOST-0081,DEPT-008,2023-10-02,2023-10-02 09:45:00,30,28,External,6,5,True,13,0,0
ZM-39578165,HOST-0123,DEPT-009,2024-11-19,2024-11-19 13:00:00,60,70,Internal,12,10,True,13,12,3
